,userId,movieId,rating,timestamp,date
347,169308,98203,2.5,1514681128,2017-12-31 00:45:28
348,88042,5804,3.0,1514681136,2017-12-31 00:45:36
349,169308,99917,5.0,1514681147,2017-12-31 00:45:47
350,88042,78637,3.5,1514681156,2017-12-31 00:45:56
351,169308,8914,5.0,1514681159,2017-12-31 00:45:59
352,88042,164200,3.0,1514681160,2017-12-31 00:46:00
353,169308,91505,4.5,1514681168,2017-12-31 00:46:08
354,169308,79132,3.0,1514681179,2017-12-31 00:46:19
355,169308,5952,4.5,1514681181,2017-12-31 00:46:21
356,169308,260,2.0,1514681185,2017-12-31 00:46:25
357,88042,2,4.5,1514681186,2017-12-31 00:46:26
358,169308,99114,4.0,1514681189,2017-12-31 00:46:29
359,169308,1704,4.0,1514681193,2017-12-31 00:46:33
360,88042,91414,3.5,1514681197,2017-12-31 00:46:37
361,169308,48385,2.0,1514681204,2017-12-31 00:46:44
362,88042,95105,4.0,1514681204,2017-12-31 00:46:44
363,169308,54001,3.5,1514681206,2017-12-31 00:46:46
364,169308,33679,1.5,1514681209,2017-12-31 00:46:49
365,88042,40339,3.5,1514681211,2017-12-31 00:46:51
366,169308,49530,0.5,1514681212,2017-12-31 00:46:52
367,66338,5989,4.5,1514681213,2017-12-31 00:46:53
368,88042,48414,3.5,1514681215,2017-12-31 00:46:55
369,65670,5639,3.0,1514681216,2017-12-31 00:46:56
370,88042,36397,3.0,1514681228,2017-12-31 00:47:08
371,88042,91386,3.0,1514681236,2017-12-31 00:47:16
372,282328,170697,4.5,1514681240,2017-12-31 00:47:20
373,88042,26999,3.0,1514681246,2017-12-31 00:47:26
374,282328,953,4.5,1514681278,2017-12-31 00:47:58
375,88042,76301,2.5,1514681283,2017-12-31 00:48:03
376,88042,110781,2.5,1514681295,2017-12-31 00:48:15
377,88042,72701,3.0,1514681310,2017-12-31 00:48:30
378,88042,3624,3.5,1514681333,2017-12-31 00:48:53
379,88042,55999,3.0,1514681338,2017-12-31 00:48:58
380,88042,26183,3.0,1514681345,2017-12-31 00:49:05
381,88042,47124,3.0,1514681348,2017-12-31 00:49:08
382,88042,27619,3.5,1514681361,2017-12-31 00:49:21
383,88042,26529,3.0,1514681366,2017-12-31 00:49:26
384,88042,136331,3.0,1514681384,2017-12-31 00:49:44
385,88042,170957,3.5,1514681385,2017-12-31 00:49:45
386,88042,91355,3.5,1514681397,2017-12-31 00:49:57
387,88042,104419,3.5,1514681435,2017-12-31 00:50:35
388,88042,55768,4.0,1514681455,2017-12-31 00:50:55
389,88042,87876,3.0,1514681477,2017-12-31 00:51:17
390,88042,26160,3.0,1514681493,2017-12-31 00:51:33
391,88042,19,2.5,1514681548,2017-12-31 00:52:28
392,88042,113378,4.0,1514681556,2017-12-31 00:52:36
393,88042,67923,3.0,1514681605,2017-12-31 00:53:25
394,88042,3247,3.0,1514681608,2017-12-31 00:53:28
395,88042,100611,3.0,1514681621,2017-12-31 00:53:41
396,88042,85261,3.0,1514681642,2017-12-31 00:54:02
397,88042,157340,3.0,1514681683,2017-12-31 00:54:43
398,236710,4677,5.0,1514681710,2017-12-31 00:55:10
399,88042,102720,2.5,1514681732,2017-12-31 00:55:32
400,88042,47264,4.5,1514681755,2017-12-31 00:55:55
401,88042,65435,3.0,1514681759,2017-12-31 00:55:59
402,88042,87105,3.0,1514681789,2017-12-31 00:56:29
403,88042,104245,2.5,1514681791,2017-12-31 00:56:31
404,88042,130075,4.0,1514681810,2017-12-31 00:56:50
405,88042,141166,4.0,1514681814,2017-12-31 00:56:54
406,88042,135436,3.5,1514681851,2017-12-31 00:57:31
407,88042,367,4.0,1514681853,2017-12-31 00:57:33
408,88042,8372,4.0,1514681873,2017-12-31 00:57:53
409,88042,2092,4.0,1514681875,2017-12-31 00:57:55
410,88042,72294,4.0,1514681887,2017-12-31 00:58:07
411,88042,2706,3.0,1514681897,2017-12-31 00:58:17
412,88042,117895,3.0,1514681905,2017-12-31 00:58:25
413,212160,2644,4.0,1514681936,2017-12-31 00:58:56
414,88042,46337,3.5,1514681940,2017-12-31 00:59:00
415,88042,2291,3.0,1514681947,2017-12-31 00:59:07
416,88042,54648,3.5,1514681951,2017-12-31 00:59:11
417,88042,106240,2.5,1514681986,2017-12-31 00:59:46
418,88042,110130,3.0,1514681993,2017-12-31 00:59:53
419,88042,118173,3.5,1514682006,2017-12-31 01:00:06
420,88042,161354,3.0,1514682009,2017-12-31 01:00:09
421,88042,86298,3.5,1514682020,2017-12-31 01:00:20
422,88042,49274,3.5,1514682033,2017-12-31 01:00:33
423,88042,2617,3.5,1514682037,2017-12-31 01:00:37
424,234928,169302,4.0,1514682073,2017-12-31 01:01:13
425,88042,50162,4.0,1514682097,2017-12-31 01:01:37
426,88042,27253,3.5,1514682109,2017-12-31 01:01:49
427,88042,74789,3.5,1514682135,2017-12-31 01:02:15
428,88042,88468,2.5,1514682144,2017-12-31 01:02:24
429,88042,96405,2.5,1514682160,2017-12-31 01:02:40
430,88042,108501,3.5,1514682237,2017-12-31 01:03:57
431,88042,82169,3.5,1514682248,2017-12-31 01:04:08
432,88042,140707,3.0,1514682258,2017-12-31 01:04:18
433,88042,85268,2.5,1514682271,2017-12-31 01:04:31
434,234928,134393,3.0,1514682289,2017-12-31 01:04:49
435,88042,154268,3.5,1514682297,2017-12-31 01:04:57
436,88042,6156,3.5,1514682315,2017-12-31 01:05:15
437,88042,95067,3.5,1514682344,2017-12-31 01:05:44
438,88042,60397,4.0,1514682383,2017-12-31 01:06:23
439,104830,88810,4.0,1514682403,2017-12-31 01:06:43
440,88042,158872,2.5,1514682425,2017-12-31 01:07:05
441,104830,86833,4.0,1514682458,2017-12-31 01:07:38
442,88042,8974,3.5,1514682471,2017-12-31 01:07:51
443,217359,179819,3.0,1514682482,2017-12-31 01:08:02
444,88042,52435,3.0,1514682497,2017-12-31 01:08:17
445,88042,111113,3.0,1514682533,2017-12-31 01:08:53
446,88042,88345,4.0,1514682556,2017-12-31 01:09:16
447,113232,26076,3.5,1514682562,2017-12-31 01:09:22
448,88042,95441,4.0,1514682562,2017-12-31 01:09:22
449,88042,90522,4.0,1514682571,2017-12-31 01:09:31
450,88042,130520,2.5,1514682582,2017-12-31 01:09:42
451,88042,158,3.0,1514682591,2017-12-31 01:09:51
452,188066,4625,2.5,1514682617,2017-12-31 01:10:17
453,134596,141440,3.0,1514682620,2017-12-31 01:10:20
454,88042,3964,4.0,1514682678,2017-12-31 01:11:18
455,117682,39381,4.5,1514682683,2017-12-31 01:11:23
456,88042,80615,3.0,1514682691,2017-12-31 01:11:31
457,274452,71535,4.0,1514682727,2017-12-31 01:12:07
458,247188,89492,3.5,1514682783,2017-12-31 01:13:03
459,88042,63992,1.0,1514682804,2017-12-31 01:13:24
460,117682,134881,4.0,1514682813,2017-12-31 01:13:33
461,117682,3742,3.5,1514682821,2017-12-31 01:13:41
462,88042,51077,4.0,1514682866,2017-12-31 01:14:26
463,88042,59900,3.0,1514682883,2017-12-31 01:14:43
464,114728,104944,5.0,1514682889,2017-12-31 01:14:49
465,88042,53993,3.5,1514682890,2017-12-31 01:14:50
