1.745000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
1.832000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
1.848000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.933000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
1.974000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,4.935000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.069000000000000000e+04,1.082700000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04
2.020000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04,2.002700000000000000e+04
2.025000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04
2.069000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04
2.087000000000000000e+03,1.346000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,9.380000000000000000e+03,1.021600000000000000e+04,1.069000000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.192400000000000000e+04,1.542400000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04,2.370900000000000000e+04,2.386000000000000000e+04
2.104000000000000000e+03,1.021600000000000000e+04,5.693900000000000000e+04,9.753800000000000000e+04,1.187820000000000000e+05,1.268330000000000000e+05,2.186530000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.113000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04
2.132000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04
2.158000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04
2.160000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04
2.205000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04
2.230000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04
2.280000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04,2.002700000000000000e+04
2.294000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
2.329000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
2.338000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04
2.399000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.542400000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,2.370900000000000000e+04
2.419000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04,2.002700000000000000e+04,2.244200000000000000e+04
2.440000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
2.463000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
2.571000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
2.580000000000000000e+03,1.346000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,9.380000000000000000e+03,1.021600000000000000e+04,1.069000000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.192400000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,2.002700000000000000e+04,2.244200000000000000e+04,2.370900000000000000e+04
2.618000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,4.935000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,9.380000000000000000e+03,1.021600000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04
2.640000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.069000000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04
2.720000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04,2.002700000000000000e+04
2.745000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04
2.768000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04
2.836000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04
2.867000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
2.878000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
2.956000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04
3.049000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.069000000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04
3.080000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,4.935000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04
3.105000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
3.144000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.082700000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04
3.162000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04
3.212000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04
3.233000000000000000e+03,1.372000000000000000e+03,5.323000000000000000e+03,7.620000000000000000e+03,1.169800000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,2.320600000000000000e+04,2.777200000000000000e+04,3.045200000000000000e+04,3.295400000000000000e+04,3.822100000000000000e+04,3.875600000000000000e+04,3.936500000000000000e+04,4.028200000000000000e+04,4.162900000000000000e+04
3.252000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
3.262000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.069000000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04
3.298000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.082700000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04
3.329000000000000000e+03,1.346000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,4.935000000000000000e+03,9.380000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.542400000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04
3.405000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04
3.429000000000000000e+03,1.346000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.620000000000000000e+03,9.380000000000000000e+03,1.021600000000000000e+04,1.069000000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
3.450000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
3.505000000000000000e+03,1.346000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,4.935000000000000000e+03,9.380000000000000000e+03,1.069000000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.192400000000000000e+04,1.542400000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04
3.542000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.021600000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
3.689000000000000000e+03,1.346000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,7.020000000000000000e+03,1.021600000000000000e+04,1.069000000000000000e+04,1.082700000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.542400000000000000e+04
3.918000000000000000e+03,1.346000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,9.380000000000000000e+03,1.069000000000000000e+04,1.090200000000000000e+04,1.112100000000000000e+04,1.192400000000000000e+04,1.542400000000000000e+04,1.833800000000000000e+04,2.370900000000000000e+04,2.386000000000000000e+04,2.586500000000000000e+04,2.904800000000000000e+04
4.044000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
4.048000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
4.106000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04,2.002700000000000000e+04
4.138000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.670000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04,1.833800000000000000e+04,1.977200000000000000e+04,2.002700000000000000e+04
4.179000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04
4.203000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04
4.226000000000000000e+03,1.346000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,4.935000000000000000e+03,7.620000000000000000e+03,9.380000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.542400000000000000e+04,1.646800000000000000e+04
4.231000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,2.495000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,4.935000000000000000e+03,5.323000000000000000e+03,7.620000000000000000e+03,9.380000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04
4.294000000000000000e+03,1.346000000000000000e+03,1.372000000000000000e+03,1.776000000000000000e+03,3.329000000000000000e+03,3.670000000000000000e+03,4.470000000000000000e+03,5.323000000000000000e+03,7.020000000000000000e+03,7.620000000000000000e+03,1.090200000000000000e+04,1.112100000000000000e+04,1.169800000000000000e+04,1.192400000000000000e+04,1.480500000000000000e+04,1.646800000000000000e+04
