,stars,business_id
101,0.002377823780237878,iyPtSR0s6EkvaQFbdJ_jVA
102,-0.004573811875587321,hZj2HCiLae5-AxIp0im6lQ
103,0.0014610768833258634,vwntGW400t5WG0ubjuaz5g
104,-0.0006418396871148254,Hj8gh-0IH739-ZhqUQn_Lg
105,0.004234713473459791,vg4ynLZ0yJ89pT4s_CEMzQ
106,-0.0013709600404090629,XWa7nXOddOYKxojywngk8w
107,-0.009799793022107518,e-9f6vasnWh3z0uOq287Aw
108,0.0007785049240154272,pUihHVilZtpZz4FApnOvtA
109,0.0018911766667709645,Qb4sJ4ssSX1clY2wEAOmsA
110,0.003681720166942448,_72dMXdWbVAgwB-Bxwz-mw
111,0.0024623948991979922,LF66oShCh30k5NOV6pPJTQ
112,7.86139540975419e-05,9uhXxFrTR58KVD5fq1ua3Q
113,0.0003466822883735328,ebDtlHODMCNmV1PrdNXKnA
114,0.0014506656035597571,sohYJdSBaNhTPPqOOFc9QA
115,-0.0012320203564494543,TWa07Bllw_jfI2Y2Lry9DQ
116,-0.004582412439545075,ci3xUs8ZffvGhWfoioAL0Q
117,0.006717873728018499,5GXKxdlJQOrmoPe0GXzJNA
118,-0.0015216874735758013,GB3L81lYwu-GuyXrbnUpUQ
119,0.00047583529666032345,ItmLljzhwhuyyvekNs4Ymg
120,0.00648818418361214,8TBt9XAVZIZR2Y0EqBHskg
121,-0.0064029661204923595,jX9DocoiY4Bo9EUkaTSqvg
122,-0.035256046267851754,ecJri9ozyke4dOCWulZiRQ
123,-0.0049910156676620555,3e0IGa_-zqTemKLc1dbdmg
124,0.00937507894636097,xXtWrRKn8A708BfaNs1nZw
125,-0.0013377702103242444,yxAw_NtCqtvFPXGq4C1f5A
126,-0.0009423057427387354,iA9xu-6oOFynZQxO5qrauQ
127,-0.009574668004566547,mofOjB6flg-eAWOFbOkHfQ
128,-0.0032352465445370927,6gorEMxDpiCTUmLXI5DCoQ
129,-0.0028126109885641872,U1iF2RC18uBgBe01z5BMXw
130,0.005544341345545134,El6Bum4I-0VWJRgzbtscJQ
131,0.01057386689588842,trMrmg0EKcxEYAkqLBbRMA
132,0.0012810786657668338,QZ4GFIArBMGolsVi0XHgcA
133,0.02120288994333155,F6c3D1o9Z4Tl6cDorb3WgA
134,0.0005866439857607608,rtKB12BkQVb3x1e4diTIeA
135,-0.001091897993378407,CodoVn98WzIP2_NC18NuCw
136,-0.008835010236302452,JO5_Frcbp9J732VNn-I3Ew
137,0.0006259704948150814,Ye6Bdtw2lq5Y6FeX-p377Q
138,-0.0010095352376808847,Ykn6eHLY8vPHuUH7UQrvxw
139,-0.004059968218814448,9MFcLXNi4pbqHsdrH9giZw
140,0.000284356429910463,_WyTVGIhZIqesE4DLrcTvA
141,-0.006087945205578422,j9YFHVQqxM_qKHIc4nck-A
142,0.005316986157933237,KAhavksKQwKbMzZHiNOyOQ
143,-0.0014800812638941189,UdL8Z06DaNj6qhen0fEH9A
144,0.0014093019563833952,UZCfJ29B4MRIS3igABE_Ew
145,-0.005860739069450172,nwxF9EKLOCpkScMF2utHDw
146,-0.00024082207334925627,KZ9v7M1A5t6OMDghR64_5g
147,2.7648297136349505e-05,i_0rSAui4zaz4ydVaOZ6bQ
148,0.0057194292246639045,6XImdD5qH_LFZhHeLjLaGQ
149,0.0016518458843995023,L6R2Op88NkoG1EGxlVvdRQ
150,-0.0014316873979033314,BV5aMfFFDOvaWsSS-D5j9g
151,-0.004113600201356692,mQkVFNSDpD4frPUMycVoWw
152,0.0015074747389039716,Mq6qiz-Bxgd8VE6tBwCuUg
153,0.020824045236178184,Hdzo5ggPswyv-8ZlW0PVLw
154,0.006423818221148385,nm5yx8yvJNJYVjaRPwjnsw
155,0.005476879179072697,m4DwPVxmFDQE_FnGIOa3cQ
156,0.0022772432430920963,9VSPMQXgPdJ4rNgBPLJZ1A
157,-0.001811563519506391,cujI9gM6YlQr29cDhTBSAQ
158,-0.0012108303505747693,wdsGP5rJinx0J5GcGzPQUw
159,0.0013365858725261604,UPh90LM8UMnVFQP6NGktrA
160,0.0009618045460909706,SZ5KO1KNiwtrktKo5mpuLA
161,0.00041918993265968466,hXzoNgpkC86K_Jfg_zMHvA
162,-0.000491117052665684,EVC1vn1KQ2uETnTbDWXc5w
163,0.0059723361065604505,4B8VnRAstRRshxiUzm9yPw
164,-0.0029636803167169476,8ELlbjnXfZAw4KbQRP3-EQ
165,0.00021431498484989148,dtpFxDbBTBl90NyttDqoMg
166,0.007198450953800882,NX1281ugzs2navHAX5X9cQ
167,-0.003459574007201518,43PeF0ERpSIiEbXM6f9N2g
168,0.014696590467539261,GiTv0gFXtYFQAzCXnPvepQ
169,-0.001117476139303767,tylsscXmLq03-DzGI36bIA
170,-0.0008533687256936498,LEOvXK3lMEfjnex3CPvrng
171,0.0010564986847995687,G7sVtpD6aqpuUB4F3LEG_w
172,0.040980308021979425,zfOum9_rEhaLAqoAV3nYaQ
173,-0.0020565216233252226,cXBB07Kb2TcAuzJTVo9tZw
174,-0.0008580833779061948,hZzwkAJG92KkszWO8PoOQA
175,-0.0019042821317524052,HqerocZHKSRFD8NTrIkbaw
176,-0.0029848651632274573,d7iFE8GCz3S8eZGWEQoP6Q
177,0.0046217427381043535,k2b3niokS_tosjah_rzCPw
178,0.00018230415419251094,VxnZy3cU-ItbYiDK5XDX8g
179,0.0028652276458232644,X6TvS40bP2cD6ZH4s-5ZKQ
180,-0.002217949511451169,2D2NpSJDyQCBKPRboUcKWQ
181,0.0003769127246834316,QcUKFdAWxFq42-zE96cS-A
182,-0.0007293721781977472,jdgkNUgWTZ4_vqVHHqFk6g
183,0.0034119751393307356,QS3QxI7u5PRdtbGgI0-UsA
184,0.006007276016213039,hFbhRTodMqG2FAf0UWjJQw
185,0.004816428610574297,ZBE-H_aUlicix_9vUGQPIQ
186,0.008602243603667962,AMN3Sgns9tB2x-b3eWk0qQ
187,-0.0039002620197301175,bPBZEDuHbE-I7bxUWIYMhQ
188,0.0008664596006767942,FjrLNx8eV90VFcy2nb-P_A
189,0.0019615007937265373,bnfki4LDbHBzZdL5BoLDDw
190,0.04001506843019002,yGMCl0vYigshkXiZFIDTNw
191,0.0023485723058841897,rwscnQMpddjkVNaJQhNuHw
192,0.0028358334142709746,idF2DJg-WBk4eo2yY_7sHA
193,0.00219905661053977,p8u03IURLPg_5jYSY3OmMQ
194,0.0033416696421339686,Gj8ANgQ6FcWdhrpEwUsxqQ
195,-0.02148956096513153,dusNIzdCaH6EoLl2hRy6cQ
196,0.005404038466244294,CTN5Z3fs3jFHfyma8XxzVg
197,-0.0006587276189690204,uNtO37bzsKCHaRUpLm4Qzw
198,0.019922369542330565,iW0_acsRQtjlpE_8O6l1_Q
199,0.0010431776807159972,uHSmRkzznq0GpWXWuvzuhw
200,-0.001661479206251452,4buRElPC3-ka-s2q55VVFw
201,-0.006751250597796795,221yaXPE1zmJqDvBVM__tw
202,-0.0003077203999260278,3KzzG6dw5aN9eIo3cGHaSA
203,0.0041417329299206305,brR5W9tv7kwg6ElslwvwKw
204,0.0014676197597033992,pvKp4m3eFeHv15kYZaq1Bw
205,-0.0005417594014096459,9ELnhtgMF8_h8Zky4A7BSA
206,0.0003508122294990404,hOv0yRX4Km89-7vJuzPteg
207,-0.0028161851052016557,RGK23CEkDfYHWtUbRhA-bQ
208,0.011853982364860717,-bd4BQcl1ekgo7avaFngIw
209,0.008780233774179223,cmsAFAymfVoBitSF8R6GKw
210,-7.63015963324593e-05,R_18EYQLNho8-xH6FTRymw
211,0.01614210647018126,kExmc2lS8BhFFlh9sjvuSA
212,-0.00552174210557836,MDJqm5KN1hFWm4R2VtNIlw
213,-0.0010894971634721516,Um2H2xUT0eamjN6ivIUAiA
214,-0.0002884861727127222,M4zq737gzO5GqIk91X0CYw
215,-0.0004820395698376405,i68lkBrGgUVwOk-LSvMj_A
216,-0.0012967776052229079,f8CST3ex8RlZoZNwBQzMRA
217,-3.330469355893734e-05,ol2r325YnfuHcq7yeO3vdg
218,0.0024148326799967243,iag4htR8F7FmE9zpz7_GMw
219,-0.0013182554550897987,qxFVwTstR5BuFa4kY50akQ
220,-0.0020440266236212887,-jdNqqzF1Dbve04oEd4jww
221,-3.2373793208025125e-05,1XZd5hbOdCSaAdx9KdWnrA
222,0.028800674182323918,pRXgWOIiQPEbosMrylsdLA
223,0.0022262597586377216,xjnjec41ccrs8YxgINEc1A
224,0.0028696436607071126,N-U0o7hIKy3Z6KY_O4RuPg
225,0.004715577172848241,iUWou8115_0y66aJdfxfPg
226,-0.0006993483075692578,U9vCFCDQMQ8GFr5z48h8tQ
227,-0.007463350634399066,q1qjPXe0C2VXTInnWNLudQ
228,-0.002482482392049683,tcT3oHh_dwi_FYhozw3Ibw
229,-0.0013593709536520357,MuDmP50gdV_NYSP2Tb8ZfA
230,-0.019237179456376447,7v-2HkyrfYkPf471v4gCmg
231,-0.005463087941857742,4w-q_Wc77JzQZSIehKFTzA
232,-0.02351885266048595,9vub2LM7Djy8P-LPumcLXA
233,-0.006525113929596173,r80qDv4gFhnixb2GRUmKeQ
234,0.0009668521830941061,PE6zjI3g0iscqUixA0VZpA
235,-0.0025541057355394294,q8MUVVuQpfR6v0HBHmAFxw
236,0.018975204084789227,ILA41PhErg4bl1royzDX4g
237,0.0003461262691620351,q5HePwBjh9xSV9-mYvC5Mg
238,-0.0014017067762630328,UmFty_GxdqVe35apYnmGbw
239,0.007844919345481377,HFDZeMrm13xX5yJvpaRaIQ
240,-0.0032302875199651283,PvAARwsGKb9BcytkxtNqJQ
241,0.0377109356981771,hgQOESYp7CF4LnNI90XEiw
242,0.014948364543450996,BNDP3up8Ltn7oVXEt4YLqw
243,-0.0010595723103400908,zUHIDqm_UKdnSygmWKtyRg
244,0.001961434662371478,1nF8Me63cpxIkFK8Ysx-DA
245,0.0005986106273875679,8Ig8z08VcW53oMk3R13btA
246,0.0066537624447619475,7MssGOl7IeOYCPn6uuSGxw
247,-0.0014341067582118823,7gERr4qY9GOIAr8EDFTtvw
248,-0.03427034826101563,QSGerT1enEKlvJnYkwthHQ
249,-0.010710817754458712,BpJDI4Fj92lLNALQQeLvLg
250,0.00036970345728572196,_WsGlZnbXBdPcs0qM2Qm7w
251,0.0013866197917548908,I24pVfCFcQXBU6cbw3cTbA
252,-0.002640789314268654,EJShgTy1lEkp48RLkMt1ag
253,0.0022981537175612732,HGc61UN2Gr9RGQXC6mXFNQ
254,-0.00011465068519218619,nxzyOxgWh5gT_YNbVaBx6A
255,0.00036691546464561625,gTIColgrMq27NsSu60iq3g
256,-0.0012448157371997889,gU9EIsUkriQzDM91Sv3CtA
257,0.0012308711889372093,M9N2eaO8PkT7MHGLLA6V3Q
258,0.0003818042428429282,GvEjbCm5sNdLZ4fzJ9hvUQ
259,-0.0006803163792332226,Pnj5JxSS2AZS29wRZAC8XA
260,8.857031905379039e-05,SAYeaclKsoqMavBfHpvV8Q
261,0.002368081008786516,JXmYodz9jw1P23Ygx4OZTQ
262,0.0004689109767003479,gFjHMjQXn5pbObxJupiuPA
263,-0.0003026597009316203,w8WAt1is16rQUJf2TYefJg
264,-0.0006788972318653912,8wpfZ3zJJ8LKO-z6C8hX-A
265,-0.00024444798535381207,6T8YFkN7xkGlBfLMqdp28w
266,0.0021822161539791878,CGUK3cd2gxp2q3KPY19Oog
267,-0.0037360535754175674,Z3UBeP5EoKIXIDmEdA3JmQ
268,-0.010200668582396507,l7RCvKqA61Jzm98gaqIhvw
269,0.0013745604976143342,TNQMnauUy5jposO9P6WcJQ
270,0.0021863013772584054,X3s0BN02lS6EigSnJaSyDw
271,0.004161874077444206,q4i-GbjeSp6ucBDXGE9DqA
272,-0.0021091099014100894,9ttdN9MIS1j9c8Hp5TmZnw
273,-0.007916654863824674,WZe-1SFcErsOT7gZY_x6wQ
274,-0.0005273744742287148,IcHVYlgNGR-Zz8fnceiJ6g
275,-0.00282530129378947,X2qnigcKuTWL7x9fS2ZUdw
276,0.001342640078898181,vrSJPjntzfCPgogFPSCHiA
277,-0.0008200491069238289,JCMnL6-pbWmG7xSVkdBuoQ
278,0.007810882489292172,lVAnRardgNKapBd-lyduHw
279,-0.0033146644860427756,qOuyItOatd-TF5kzhUlA9g
280,0.00725473132453777,H2Chxto2e6dHTDJ8-s3-pQ
281,0.0007953506128293567,eMSFlZRDLBUWWs93_78xdw
282,0.0019177792778928688,YEsFk6UHqD66O2m5jmXSYg
283,-0.00498807297382744,7CVoVNkEAremQ7JTjx_02A
284,0.031886733438434636,ncXQtqJT5Gk1QztwTrBrgw
285,0.007434721770128503,aXsmmtepl0JZNcl3pkXqww
286,0.0065776728638357205,DZkVWxknDUuWX0-wmtGhQw
287,0.0020801358287841965,2E57EmAD7qdfS1NL8_EfMQ
288,0.010303767029574045,pDMxIQoqkZJeUe2r8XIVKQ
289,0.003250607853552185,RJdSwvgAd2TRdQw4iOsrag
290,-0.0005031291329010101,jwRBWbgTuiaQUrv-FpT8uw
291,0.0007571121517660256,QPpptKYmU3fZMi_JsUf4qg
292,-0.0012859359035151923,rGdaD3j8leOCI0zz3g5Beg
293,-0.003963970657575449,I4ADugPUJJQJElQekgnY0Q
294,-0.015387489945451424,oWEFIvvt_kJCuk2V268XeQ
295,-0.0026377640713170563,j1-t7dIoGgzgcmotB7pkOg
296,-0.0034739943770943924,_9u7I2RN0NEJnWaP2zhWsQ
297,0.0012250991066776252,RbZK0G5GJtcXNIXYRB9pzQ
298,0.0001175332353032675,1RKSuFsvxZ0KiFfMpX3YZA
299,0.003061543042820976,VE8BouWadOixfUIljcdSZg
300,0.01882516035913344,cMK38jKxH8x5PvFfAfjZmA
301,-0.002196977023584794,SGPjYRy6x7R5ZlGa_nrskg
302,-0.0013443430924770284,WOQNQx7SrMalJMXFENitpg
303,0.0025123216113596726,mk7xgXuTVMfv4sH7GD2SoA
304,0.002423211557621087,VVLGIq6ksrgGSfi7VBTmpg
305,-0.0026265719579977,FKQUxOfW_W5R4OTut4G1Vw
306,0.0009192094604515268,aRNjAsmXv1pJTUWTtI7xlw
307,-0.00036146279750387707,c_FTil8s5PS2l_YJDQAXhA
308,-0.0018124720333444874,NbjeMaUoYT_XUB8PWnwLkw
309,-0.0016254919088579491,9B2kV3k4t72mr-o4Ry_soQ
310,0.0011031785058929547,Yw-R7D38MuDFNNcL6i-0Ww
311,0.0019028849891325576,MrqG_TzPLMRrob--EHNdOw
312,-0.0013061843435373326,U8Uecw7AZPMuA4fkKbEd1A
313,-0.0031353011259493717,U50YoWOEmagNix2sbD-yMg
314,0.0008794181308012282,DJTp8_qFr1mU_HMvvhk8Bw
315,0.02753397156849669,F5arCcVW_mjFWbgJbWYO-Q
316,-0.0012624640106414756,P-na-PyTJTL-uZ15vEg6zA
317,0.003560710147588431,2W3If040rgz34_ZO3c_SxA
318,0.0030451213834136307,uwpPniaFEVkK5T_PWdQZ0A
319,-0.0008128374327859092,COExayvsDDJOjWTOFZ7a4A
320,-0.0031140314567021958,s-lwOqEEWb_peWh8DhhWUg
321,-0.002270249214271477,0WAL6O1YvcJbeDRYeRm34w
322,0.0007527447388328426,-pKhASvKFolihdipQfQXyA
323,-0.013561836636248915,yKpdzrqe_qIbu9dB6bj9Gg
324,-0.00024057026872136087,HxUD_4GpOInD-mXIppZiZA
325,0.0020965785607955614,kKTXiGVLEVpPA7r2R6baVw
326,0.0010702999398450699,q-DeyxfDo3AFjmghv5Gm1g
327,0.023923748764894552,cs1qJvnWUg_f8g020z_3PQ
328,-0.005954874130149093,YfuL93FEOMxevS_ij8HyDg
329,0.01113261148930871,lXCmTGagqHuPgaeN2g2P1Q
330,0.001111060878628058,Idk-QTyUZq9w0ALh5cyvrw
331,0.0006744811892671255,0txNpCq2YunZSL7jHIiGlA
332,-0.002979125583489971,qL2LoSauX4IG2KHtQevFUw
333,0.0009026498457279836,Gp8_vPUZBncqy4Fwc8ga7A
334,0.02704752550820538,9E1q2uEMd881wnruicNTUA
335,-0.0025456410873910497,fZ5jJ_TOJHeaRi5UBdRvYw
336,0.0027877208591170566,nxeeZnumQkrEFORtFpwSvA
337,0.0038445581067655128,BxRsg5YTYnxXEhoGcabydg
338,0.0030424423907860886,TreYsBGjXptogQQmQh1-bg
339,-0.023020911732383666,Ycp3Agr7dt71TZkeKV7jng
340,-0.0023870158471848086,-DXRTcIIFSDFaec9SozG3A
341,-0.004846537222648968,6KgGE8B1RsR7jc9R5nuH0Q
342,0.0033113769452514023,emyCP3Ry2SbpNrwRAtm9PQ
343,-0.00010708093757231217,YH8Bn-7pLR-SFR8MCgQj1w
344,0.0005109294928267506,OY1kLAhs9I6Ix4wUmSNAfQ
345,-0.001035709893351876,4FE9FM8uvn9CV76Bxfxogw
346,-0.005474403024441124,J0P152h7wimvdJ-aV0QLug
347,0.00179843218951525,pvXdMR9tcQlwXcXJLllmPg
348,0.00829992596393465,nYvBZYg9rfqWFTYuxSVMdw
349,0.0030352564606539404,dDr4b8AKwpOiP_-JsQ93vg
350,0.00751686335948751,OiZsIGscvwlL_0yhWmjJtw
351,0.0012972196268146395,-NaIIkbUsm0-L0oL9r6VTg
352,0.0005808125455666654,Wpfk7S39QvhfqKC-ZDIPTw
353,-0.0005646648502370656,JHlliXHouAUSHLtiiMyUqA
354,0.005498345734201878,K0dp91jd_vqW4uNgvW6oag
355,-0.0033253725537096537,qjuxlHtv_woIw9zPVWri5A
356,0.00232653085937472,FGWc5hjTaOql-Rut_bEbVw
357,0.0014816525742565618,JGXkldESnG69YXlSNVAgJQ
358,-2.0324547195305943e-06,dRpEs6fTFO5uKcnSGIV6xA
359,0.023277725174245444,nrahyQyopCtajDqUtVVVfA
360,0.00047380773028756927,3_qOEg_yaHbBpJ167ExIqQ
361,0.0015519722846807319,ZK0Q-hn46I8JrRTleg_dYQ
362,0.0022276048863249186,BWTbccWHYd4vUspWSlB4Zg
363,0.016955970135912546,iA4zWe_L1R4ruaEZ8N4KPA
364,0.0006250465093421758,pryiBJDqRzs8FRdrim7yFg
365,0.020688129797667917,lyzrJAx85KdCQzZq8LSPMA
366,-0.0020245917005064446,YrVoo51-y4jMxpZh-kPRfw
367,-0.02137530646043271,tK-PQOhZo94fonbQVXaOSg
368,0.0018014268681194117,VcZQXpk6vYAXwemOrC9PTw
369,0.0025407403489695903,3tbnc34HwiePxvhK-KECUQ
370,-0.0013501488662595808,eU_713ec6fTGNO4BegRaww
371,-0.00016727400786688913,u5Wuzp8uC79IuCglLHXpag
372,-0.01602673565848979,mXyLqsbe7FT1X8ZFOP8WpQ
373,0.004644797816171913,QEgfK_TKY8bwK-YzKDdkGw
374,0.0009830121497742532,pKQxecEqvmNWly-9aNSHOA
375,-0.010308411532295269,8bZ49zy4KlFVu5teFETYhQ
376,-0.0031960675409288073,9sb2IZIYc3KnotJ2dM0dNQ
377,-0.002306874318113734,G9fZJ5mroWp3kPdgY_9YKA
378,-5.5026036310300806e-05,UIWt3IP92R5ELw3UQxZoeg
379,0.004259414409073804,3aJEg4C6980DTPQrBHh6qQ
380,-0.0013164496332641442,g22Dcq4kPKVs3lxutUYSnw
381,-0.003263567958953841,z_BS6qapXMX1fA4ZLZ3jCA
382,0.012920123022128523,SAfuIUZMXrOnb3LWyvYjDA
383,-0.0002988570313734941,cPpNkcanf-dqiXgjrTdM9Q
384,-0.0035552954209792406,Tlc317wt-t9OOOqBK4qxEA
385,-0.00034225158947745325,aHMAZ634rfYT7M-YjYdd3g
386,-0.0010900264007744943,BJ3AyMhTaORAu_e_J2KNEQ
387,0.008372982088181926,4BEl7jCbias-xEr-LrA1qw
388,0.0011103015434022077,vg-r3melXfuPnjMjDp3VOw
389,-0.0023833238222921924,caq9CTtWB-8K0tdFUhTfAQ
390,0.0013413757859206973,ygLcYFoKRP3PcUXcDKnz0w
391,-0.005625218185341597,RAK0Vt97pl0DpsqbJa04jg
392,-0.0010307932766378787,yex6vCCeLKsnWiNW5aGrLA
393,-0.001736434172618841,SFWA_YjvMYUqqf6Rdm5Ngg
394,-0.0023287633440186683,h1JiQERQeiV8kxv5KRjWYA
395,0.017602362833265432,uF86ZhygpBEGr3CudNemYA
396,0.0011363130524015244,-kt-WaGML59WqorskVG8kA
397,-0.001444924764356865,TokG1L02Eic6gHRFa0gFYQ
398,-0.004959929384202195,zzwhN7x37nyjP0ZM8oiHmw
399,0.00010335158604447337,TrZVtAQivYyGDOQH46_aFA
400,-0.002474191131970332,fEkaSXlQt1H-X9S_cpGNgA
401,0.001248094649987139,4AUTkvjkan9rPFmOLi38oQ
402,0.00016479885957383948,Gf40Ghm5UXOPjyeURX7s8g
403,-0.00015933260002925018,v7UIeEvwNd3fleFE6icm3A
404,-0.000542938818477794,vlLHfWn-Gyyfnh5Lp_kJsg
405,0.001592781997398057,KDdUiwg_r37o4P0JNIFHZg
406,-0.0012309920933356174,ecSkjwRS0Fn5NMkp-XwFuA
