-2.029625420133347388e-02,5.895094765326885228e-02,-1.236683647704068939e-01,3.570598558541026061e-04,1.160931502518999618e-02,5.918207499183035514e-02
-1.127343996451473686e-02,2.293260174376184264e-04,3.574414150053057543e-02,1.418672198068707431e-02,-1.935023270816899066e-02,-6.613440104491621896e-02
7.227430004297658028e-02,-6.165464062414323376e-02,-1.123678002071081122e-01,1.937651403451966931e-02,1.101909518776711533e-01,-4.317585875488479802e-02
-1.899968692661583441e-02,1.580427083924204959e-02,-1.623765743925276520e-02,-3.521564522728237723e-02,1.480045607874350307e-02,-1.960147804197657009e-02
-1.632822488047963039e-01,-1.584600074311361129e-01,-1.379062912869151725e-01,-6.266817080688994457e-01,-3.728209619241526496e-01,-6.881986768818051936e-02
3.402488322956053607e-02,2.870195418711569621e-02,-2.550830336075875227e-02,-2.443944654265511190e-02,-1.844877687692607696e-02,9.244908907289635380e-03
-1.769992310396208829e-02,-1.986810819973789874e-02,-6.861265312353395825e-03,6.582815956717432380e-03,-4.301822732647423049e-03,-8.115415433404998477e-03
-1.254966479657067605e-02,9.896295214001345555e-03,-7.847167807033825562e-03,4.020092518188900059e-03,3.217931538946498110e-02,8.856628583046675246e-03
6.920988699966809654e-03,-3.545612941595171694e-03,1.689250828344828273e-03,7.564315653118963700e-04,1.857037012135028670e-02,5.881656909239811777e-03
7.271053436763662281e-02,-4.520810250816090919e-02,3.437812940347095142e-02,2.376038632436426254e-02,-1.606141504804725964e-02,3.088946521391896724e-02
-1.242690374309791609e-02,-8.917873403840296045e-03,1.266835182342351297e-02,4.461147399812543692e-03,-4.099715329692755171e-03,-1.063244811163032225e-02
-5.742347639668974983e-03,2.837747035163259296e-03,-1.670779397522478490e-02,5.503271358683545916e-02,-3.486126198329805859e-02,3.419189663918941607e-02
-3.364449676410073177e-03,6.443837898376937948e-03,9.096008408920401925e-03,-1.409401879447698402e-02,8.757377427805047680e-04,-5.861167301199629934e-03
6.306228906079133778e-02,2.734028246497170224e-03,-2.742590236209339546e-02,6.552000084597275030e-03,-4.416126669239748420e-02,5.060292670057059405e-02
1.398480413259083066e-02,1.962985227878005084e-02,2.323052682246246406e-02,-2.831546656223650482e-02,-3.461305395753267854e-03,-5.948084819021788074e-04
-9.547223877944036562e-04,1.252389622300363603e-02,2.738921689138151469e-02,-1.298220484267306697e-03,-1.976174628592071436e-03,1.183753731987984698e-02
3.208212345735977911e-02,-3.260143686290123410e-02,-9.455995629861517135e-03,-1.815120741666523957e-02,-4.028085020613083114e-03,2.096642955386536500e-03
9.750272039865957863e-02,-5.382086119930358514e-02,-1.624831139447084280e-02,2.638459328826843822e-02,8.885130601129413806e-04,-3.337094724786009853e-02
4.290384118422241322e-02,9.070242279822214940e-03,-2.289977177981249515e-02,-2.875032724266389159e-02,-2.293506205356284425e-02,-1.424327147913398135e-04
1.474852705093544552e-03,1.449525167556819667e-03,2.726503927841006630e-03,-3.577097529424014960e-02,2.797974892285082574e-03,-3.236493129257684426e-02
-4.539723345568835028e-02,1.001629050306288016e-02,-2.924433530710437990e-02,1.754831665049210940e-02,-2.136506131992978175e-02,1.944343224501591041e-02
6.370384633574523343e-03,-1.683976535500746746e-02,-1.789363256743334990e-02,2.269734369174856298e-03,2.862942033537062714e-03,7.934791414137058047e-03
1.024845498077490979e-01,-2.396090644611268902e-02,-7.237008722344419331e-02,2.291124235487517619e-02,-3.393715950331981784e-02,-6.325567326285316816e-02
-4.995911149910103877e-02,-1.796895677975626337e-03,5.973576272544302984e-02,-3.048595686212041481e-02,-2.183830259830769199e-02,1.058633000098499650e-02
7.256117411081948292e-03,1.223945571462948384e-02,1.321062531000694214e-02,-1.224055930031490297e-02,1.987146768350497861e-02,-7.835427449255964738e-03
5.002037501486627374e-02,-5.183889726673327099e-03,-4.931918278255947342e-03,-9.630656874133787515e-03,2.374402526777685818e-02,-2.845172600598066398e-02
7.011163188504184428e-03,6.653348476191710964e-04,4.862510453807793870e-03,-2.601668832590721750e-03,-1.462740658375986588e-02,-1.325545980714714755e-04
6.731804689389854490e-02,2.034914827702743317e-02,3.083684292910043607e-03,6.854316295343012254e-03,-7.399090592656705490e-02,1.306679785253729749e-02
6.106280257900753659e-04,-2.132151139691176520e-02,1.445275840483459511e-03,9.226325832539799968e-04,3.426892191295299178e-02,6.827638990034169686e-02
2.960485189381488903e-03,-3.720423028512013109e-04,9.370458177750645712e-03,2.176767725850463006e-02,-6.506834395808212129e-03,1.522976942941059279e-02
2.220322866237268988e-02,-2.267245703512120805e-02,-2.253107000537969001e-02,1.855317916986092301e-03,7.716352142313632340e-03,3.169957968272125309e-02
2.168115460856662180e-01,1.254910277837849863e-01,-2.348798687717367217e-01,1.055070131698281344e-01,1.356216705162713865e-01,7.165842435680765121e-02
-1.038257821330996061e-01,1.153954778440173246e-01,1.315297403219045647e-01,-1.023483773614787540e-01,3.707080880859747740e-02,9.470352432421673405e-02
-2.252090751147170771e-04,-7.345757774080335922e-02,-5.884079686631790707e-02,-1.830007146408068643e-03,4.161467374629083948e-02,3.436745093350885433e-02
8.426472762899521740e-01,-1.002116194113087666e-01,1.227440825926826712e-01,7.024902639795861381e-01,-2.671925343083674242e-01,-3.411172207945711299e-01
-1.952515644005465428e-03,-1.493240684523363011e-02,-2.158590186733988676e-03,-9.174628299077485644e-03,2.144493547022658514e-02,-5.109229586866861385e-03
7.297431830457046242e-02,2.200593294915857354e-02,-3.253492279486592913e-03,-3.108588069634823231e-02,-4.539577463963181958e-02,3.383441046322221285e-02
-3.645911685899687468e-04,-4.250211518696626195e-02,-6.187871865749958178e-02,-4.088446185585365572e-02,-4.123091734002349434e-02,-5.647083025498701031e-02
-1.483582659977579910e-05,1.298042588191680160e-03,3.320458892520938756e-03,-1.237541367772418757e-02,2.019008324607498434e-02,1.520157486227575842e-02
1.049613770053390294e-01,2.671714481922808984e-02,-7.176293900188268800e-03,-1.639183664870301482e-01,-1.088086322587818316e-01,-1.789330695882241154e-02
-1.021981786606170929e-02,-1.493539086181828925e-03,-9.554266607237609649e-03,-1.343488782949473978e-02,3.300467350134920347e-02,-1.340620712163191966e-02
-6.177658259460040019e-02,1.180964428136414140e-02,-2.498867460760484036e-02,-2.113567184775858865e-01,-1.105102530333185590e-01,-1.067658723194989667e-01
2.355053956628065936e-01,2.552140722208737222e-01,1.359262658169099192e-01,1.378068020671666507e-03,-2.521129143990965549e-01,-8.856597564739056294e-02
3.918297111552539874e-02,4.444861777604679209e-02,2.735091804546342306e-02,1.702392123110106972e-02,-1.602480999587181133e-03,4.041967768579398518e-03
4.590024847325965135e-02,5.729395909595594999e-02,6.083893100265663767e-03,-5.248515540009173613e-02,-3.699545588762347126e-02,-5.788356664926921913e-02
3.989729748628056960e-02,2.521134520595964736e-03,6.239578974472934601e-03,-1.232345731211836014e-02,-2.644607081055837944e-02,4.012966997050093285e-03
-2.199739977732765098e-02,1.335569924410219197e-02,-2.090175578229089282e-02,-1.861106290065127344e-02,9.515352358673691280e-02,3.858010967489519660e-02
-8.856655614122941472e-03,-4.106753054967268030e-03,3.529039912153154185e-02,4.368262081541469943e-02,-3.800776828194447443e-04,2.378982085485675801e-02
3.738754803137270266e-01,5.170636275524298497e-01,4.091260110374001502e-01,3.203265328096889797e-01,-2.816297015282496763e-01,2.335106319240514150e-01
1.050970660628671588e-02,4.944483212121061899e-02,-8.059051623863468933e-03,-3.220643411034164200e-03,-3.440924002753386474e-02,-1.362882909828486838e-02
8.705127408957007151e-03,1.736222879336169617e-02,-5.516903322300687092e-03,-2.768659040892887304e-04,-1.381656772127930481e-04,5.936685947074265939e-03
-5.392649415440988608e-02,2.866323205840246371e-02,-8.742459795468848077e-03,6.051635367496439877e-02,1.415484109153755665e-01,1.571098222868641814e-01
5.375922594993869270e-03,-2.572554908265314855e-03,-2.511727648810569910e-02,-2.574537394952504041e-02,4.199533968933541125e-03,6.396888242756082910e-04
-3.944695088480421746e-02,-3.846243633737787826e-02,5.311904897780388157e-02,-1.529886445806489213e-02,-1.303763818989936429e-02,-2.637852320502891493e-02
-9.356990419435414277e-03,2.533200579409774708e-02,1.021179097052836091e-02,2.493221092312890991e-02,-1.968551520084737411e-02,-8.237454623728823755e-03
-6.893338016549465513e-03,3.099134730642008964e-02,-4.047509343898650358e-03,1.028387705423144428e-02,3.045428141480670953e-02,2.814179809007443921e-03
2.716797805065535032e-02,1.477232563628089884e-02,-2.375729184934357793e-03,2.533595657017325559e-02,-3.125829091340202870e-02,-8.480542963325992528e-03
5.294264287451531242e-02,1.436169118960029523e-01,-1.379453214021179527e-02,-9.333532337601495310e-02,6.137427017379314120e-03,1.150801373419133890e-02
-1.286924751237897985e-02,-9.987500295581921636e-03,-4.238807039288555734e-02,1.653631880674342330e-02,3.403821252500230377e-02,2.847354621499918401e-02
3.820306297216188168e-02,-5.180953853050918739e-02,1.023954174567599839e-03,1.266071505063135795e-02,-3.115434927116444638e-03,-6.879701315316086307e-02
-5.038119939059371860e-02,-5.144366394916888990e-02,1.404235329674953514e-02,-1.152149579122869853e-02,-1.978179744186718200e-02,8.744741257629752053e-04
-7.111793017152747039e-03,2.593957921614474527e-02,1.418110018472652431e-02,-1.091617151018497121e-02,1.322371249651141389e-02,1.884992170089685309e-02
1.281545730124742689e-02,-6.367186126875013473e-03,7.718226072627417007e-03,6.542669048594643155e-03,4.909298524633079475e-03,1.426671137695746661e-02
5.162321827367846727e-02,1.014913492668898139e-02,1.596793180496968931e-02,8.429922274442318286e-02,2.673761047020986603e-02,-1.758858773916344154e-02
7.711593042806649811e-02,3.008960004603000726e-02,1.323364244092484557e-03,-2.340991253706561567e-02,-5.723802752550417178e-02,1.537296149029607553e-02
4.770159040496264706e-03,8.580782655759875560e-03,4.007409802914905540e-03,-4.727375572358110366e-03,8.910775854074905536e-03,-1.519304870912870781e-02
1.317655727809467076e-02,2.758186372259897184e-02,-1.339915184808781502e-02,-2.844786107593026258e-03,-1.192338593077062366e-02,3.798053647109152740e-03
2.751692665390066683e-02,1.473565214806166895e-02,-3.651538371904727159e-02,-7.329418292323275699e-03,6.362437436852112771e-02,-6.940473505304414759e-02
-2.811319104598270988e-02,-6.607140011113199832e-03,1.110756919148336722e-03,-7.314305601283755537e-03,-9.242620364726845950e-03,-1.249241713401233467e-02
3.639833793235911288e-03,1.672351039195763001e-02,-7.083561021025574882e-03,-1.758223627089359684e-02,-1.543416425919442309e-02,1.183736456862144112e-02
2.317864531325208866e-03,-1.748270909019827499e-02,-1.035641261112306942e-02,-2.540022879255075458e-02,-6.320379543633021513e-03,-1.977477491023399078e-03
2.660468840958189751e-02,1.328052497627620759e-02,-1.405073560602265910e-02,5.881419705538236918e-03,-1.538618502655656091e-02,1.898906992424635731e-02
8.827707108893930940e-03,-1.527533026873254332e-02,-1.566725186495685970e-02,1.732285340373753563e-02,-2.399494247540437733e-02,-3.148064483507040509e-04
-1.581502453485783902e-02,-1.165211494429797996e-02,7.005237029344258022e-03,1.474837367138380137e-03,2.585983574970650116e-03,-2.031582032650916178e-02
6.039293185221648874e-02,2.352715298479785555e-01,-2.024759705085567730e-03,-1.927811656827477585e-02,4.991277739414285569e-02,-1.493183193590955950e-02
8.392886840084858024e-03,-3.613644451820901713e-04,2.542032843576867707e-03,-1.380098894290200315e-02,-3.504913484320281488e-03,-4.292428783841932376e-03
1.802653503178543865e-02,-7.148145396709869662e-03,-1.258019821247766384e-03,5.806723528638400161e-03,-1.167394756766512026e-02,1.760057225383088045e-03
-3.127166517142510906e-03,-3.454467013685252278e-03,5.515245132874040980e-03,4.997783921539135366e-03,3.679373676296352792e-03,-1.342968690127240537e-02
-1.083875889309398710e+00,-3.015546442648754932e-01,7.144647458875285073e-01,3.977188210988554240e-01,3.319828177930721491e-01,-3.363811461068478836e-01
-2.450879565474158028e-02,1.097152494165827379e-02,5.606382671523526054e-03,-4.443547772680298685e-02,8.072447533829078120e-03,4.962822097596473851e-03
-1.671480393878441162e-02,-6.518827446217689142e-03,-3.654588558025356239e-03,1.978706798766042066e-02,1.376612306404914783e-02,-1.591863296824115939e-02
2.836414614103265758e-02,1.338180928097140732e-02,4.059267406965350608e-04,-6.558112074400403863e-03,-1.858449024675074696e-02,6.607528702929660325e-02
2.062558336190559172e-02,-7.167818934603217146e-03,-4.811047383180297107e-03,-6.700005078221776475e-03,6.861955254605925196e-03,2.881447040052845243e-03
-5.630027066030700994e-03,1.266965387920867235e-02,-2.981671322541711629e-03,-5.196063662082835502e-03,3.911879695158265204e-03,-1.912260817318360215e-02
2.728141078290259158e-03,8.266559886584960715e-02,1.376514111809190033e-01,1.601797814950127463e-02,-2.685468415213612681e-02,-2.195410257553687822e-02
1.271531333546200258e-02,3.726442210507871500e-03,2.811833465455233771e-02,-4.131310520092395383e-02,1.446288790322712656e-03,-3.990696010439133239e-03
-1.019104247420973657e-02,-4.148038696500433442e-03,5.252291393621696947e-03,-8.941152731479895923e-04,5.304563231817534773e-03,-1.350125470675096924e-02
2.927457662932495333e-02,3.343646898488160379e-02,-1.307185222749032358e-02,3.441215119244275117e-02,-2.891107609421266975e-02,2.285665603838835797e-02
1.899521003418301254e-02,1.120973576069278672e-02,9.390213591499987911e-02,2.760887881727415796e-02,1.071036093839020792e-02,-3.771281939692297958e-04
-1.750565400689552131e-02,-1.444662410925906006e-02,2.433831159696340368e-02,-3.135478479263321874e-04,4.327967615974081042e-03,1.765405732176800148e-03
-1.761964367890968275e-02,-3.876619601316678987e-02,1.791797029148503931e-02,-6.956736703227682506e-02,1.149485827340245292e-01,1.812801509026375907e-02
1.727882427888958669e-02,-2.307646853079901861e-03,-1.758760852082343756e-03,1.927881666642287245e-02,2.790545360378074088e-02,-9.599907963913651560e-03
-6.983159373733623110e-02,2.377581195222329760e-02,-1.529884371298764756e-02,4.599989095250260618e-02,7.750769408078750367e-02,-1.010373311881659214e-01
4.688118114359574561e-03,-4.695613731290433114e-03,-8.869323730385366908e-03,-7.501252834085495903e-03,-8.076335721336730389e-03,3.474931190895370805e-03
-2.134509061751435274e-03,-3.473555924773810612e-03,-5.705975372986051182e-03,-4.212626741641183926e-03,1.449663738998371691e-02,4.563077934444274147e-03
2.349925491917784388e-03,5.981379818428875228e-03,8.596023354380380455e-03,-1.430630172987968577e-03,-8.613536608988715121e-03,2.821782424964922736e-03
-6.415748148374028972e-03,9.605420526020484046e-03,-2.226726303776528637e-02,1.720330594495537296e-02,-2.539103132941929186e-03,9.154797603019900615e-03
-3.541496043834717420e-03,-6.802433233966011586e-03,-4.844245756474538020e-03,9.920541676031475326e-03,2.557938538769019207e-02,-8.600683026059810152e-03
4.261526344069766457e-03,2.244789019209314333e-03,3.971645234114371112e-04,3.324703434314116995e-02,5.199388254709362209e-03,7.277408982456503271e-03
-6.270578773699753312e-03,-2.424194061257301316e-02,-2.383470988130783827e-02,2.531673494708095232e-02,5.089512820835862851e-03,-1.342640816721021868e-02
-2.224243142801107798e-02,2.443600141467983100e-02,-5.820836127189720627e-02,1.593793541916569204e-02,2.647839802179583271e-02,-2.910724821589307648e-02
6.773370390000736478e-03,-7.789783611648427863e-03,7.862956620721887890e-03,-3.425485535885093493e-03,-1.711099700556437467e-02,-2.722465804818702262e-02
-4.560128219256991133e-03,6.801848262953053524e-03,-3.286495497447484981e-02,-2.410293908336308064e-02,5.018318613138920622e-03,-3.695512781269772590e-02
1.540577606507725072e-01,3.882418274775203959e-01,-1.041446513929471934e-02,-3.771084321113352122e-03,-1.040991400280565637e-01,3.816693404055330752e-01
1.985325465997653943e-02,5.070423061004804971e-02,2.962746003752897428e-02,1.518003011482977893e-01,1.310040234402486681e-01,2.075164745634467886e-02
-2.152052875532500520e-01,-1.242864081840210216e-01,-1.460894043355453753e-01,-1.073734879142019399e-01,1.422164087572952429e-03,8.160127840119875409e-02
1.808502578908355307e-02,-9.518966697743198521e-03,6.527206720230251114e-03,7.131445327049962778e-03,-4.322094240025108058e-02,-4.179994845256776274e-03
-5.982969088699066629e-02,-1.309568816590857450e-02,2.942719541856629595e-02,1.353295459073641620e-02,2.493002542822607068e-02,4.399911357513181659e-03
1.204409665590429161e-02,3.193953656365331253e-03,-6.437906885656455693e-04,5.193654690318250285e-03,-1.709054978004024986e-03,1.458104074307350027e-02
-1.564682375979306356e-04,-1.281667067450171539e-03,-5.484535665118000190e-03,4.392554657042652827e-03,-4.101539111843144521e-03,2.172448612267264233e-03
1.774310452324175946e-01,-1.784099882094077882e-01,-6.426910667123916787e-02,1.146256221738732248e-02,-5.435794643375629898e-02,8.613261454552270050e-05
3.078224987188343462e-02,2.022996985324572450e-02,1.496546026368001173e-02,-2.023798097864855719e-02,-5.192385526793746875e-02,4.182043248029490589e-05
-1.403265138156328980e-02,1.200564676009011414e-02,-9.167829024367210242e-03,1.261204908242516930e-03,9.228381243700607348e-03,9.410136346297509700e-04
-9.148613605364600346e-03,6.044634459225962930e-03,-3.828745942172231270e-02,-2.090117195817360954e-02,-4.401739712053397841e-02,1.144181665740517592e-02
1.444646751567911225e-01,4.640678673743731109e-01,1.983777490690992185e-01,-1.040314995030610923e-01,6.353896321645639833e-02,-1.614622614717831084e-01
2.334339279375705761e-02,9.359537699802449734e-03,-2.803791334601706507e-03,1.149953411306199385e-03,-6.646797208411541792e-03,8.685875533697746606e-03
-2.103820254373139076e-01,-5.862160896647147096e-03,-9.039511746453232632e-02,-2.939474286552777593e-02,5.763065090067351522e-03,9.297748277754069868e-02
-5.410870878617508872e-02,1.763631877698039474e-02,2.841614602977339185e-02,-1.085012524021094216e-01,-2.443685982126540465e-02,-7.225443570695043102e-03
3.890844655431091592e-02,-1.363305274983978715e-02,-4.764358244971669126e-02,-1.073736005408285933e-02,-3.978849178966815947e-02,-1.989711958268742045e-02
-1.950181862530042318e-02,1.384407426687463312e-02,-2.083739599719814858e-02,-4.674946272817691317e-02,5.333086322626656023e-02,-1.449193855252898372e-02
4.911789182597935642e-03,-2.314968925864853075e-02,-7.159186375551131534e-04,-1.269835998045874305e-02,-5.511387629679956150e-03,1.198122799909090430e-02
-3.273610797650853936e-03,-2.132293172420344357e-02,-6.662544236518087859e-02,4.363850686590044908e-02,3.589256096460853931e-03,-4.366873646014726718e-02
-1.505134097143706953e-02,-1.598972912759553597e-02,3.378460384668539179e-02,1.019837719571437852e-02,1.089783415182609717e-02,-7.054346717929527166e-02
-3.921885571707937022e-03,-1.203776029382558864e-02,3.563809547892126880e-03,-2.091057629308878778e-03,-1.214670959980867181e-02,7.501031858779557034e-03
1.298107463998455016e-02,-3.489662765064865252e-02,-1.237044908664290503e-02,-1.475462595739599619e-02,-1.270716978280996001e-02,-1.353392741765942155e-04
3.224393502130105948e-02,2.516093997144592045e-02,1.844959006887815847e-02,2.646968388834087388e-02,9.077918399185920528e-02,4.978732541410273854e-03
-2.023698576048996514e-02,-2.878786993297969068e-02,-3.647657206954018488e-03,-4.864819318638144430e-02,3.351768187070611194e-02,2.295684967334648066e-02
2.638432173296435118e-02,1.395618664081945369e-02,-5.118208553829356466e-03,3.518656495693259917e-02,3.458226669947650749e-03,7.257181080636050489e-03
3.189167122168730384e-02,1.278330293333505147e-02,2.287013746013987284e-02,-1.136794407535047201e-02,-1.070179197619087509e-02,7.402451181997642647e-03
-1.222300357672225467e-02,-3.269996610002078724e-02,9.923131686767405063e-03,-1.274363162419064888e-02,-1.559757042114598251e-02,-1.749225324285869076e-02
1.155534774679983778e-02,-7.595837790971727600e-03,-2.073582735081348251e-03,-1.976538044048329820e-02,-1.635691220508069324e-02,3.689671888424748535e-03
1.561834447187346667e-02,-2.973346674414197380e-02,-5.627722667572246373e-02,-1.554513158060232512e-02,-2.368590709173415756e-02,-1.820452360641606343e-02
4.944877545763612554e-03,5.598561662889412795e-03,-4.655999752040053570e-03,1.791119373241324697e-02,-1.316672827050820909e-03,3.181365950526779916e-03
-5.694323252864295741e-03,1.723501929355599534e-03,9.145794648390532730e-03,-1.211542555218680581e-02,1.299427418382266206e-02,-8.774809086147277630e-04
6.218144217504262272e-02,-3.379595211130574650e-02,-1.545515236538458695e-02,-9.443598164112915194e-04,-6.983291997833570089e-03,-1.745842339471725957e-02
9.458005643558368286e-03,1.554945971343157929e-02,4.091840041989321108e-02,-2.577998411485702898e-02,-2.073656760292369103e-02,-2.182190730192110420e-02
-2.556605456372162966e-02,-5.934105522426218887e-02,8.816097148560565755e-02,-7.639742268894358923e-02,-1.120500706220749487e-01,-8.110261543614825930e-02
1.004128503977191333e-01,-1.258040015435077721e-02,4.062597388356144895e-02,-1.441727048125397703e-01,8.395057402110375419e-03,-7.170136011349088900e-02
3.966600377437647790e-03,-2.236383343788008252e-02,3.275092338598803443e-02,-2.234456530910114425e-02,1.315335990863682365e-02,-3.984752971266419981e-04
1.078269606698443149e-02,2.552848056741476718e-02,-2.173879198820183323e-02,-1.436014719235279707e-02,-3.737619683568988577e-02,2.026919525842176342e-02
2.601199688677323027e-02,9.832028952520740703e-03,-6.686576773889173209e-02,1.045919070233893369e-02,2.589170523954043360e-02,1.766933180036802569e-03
1.506442547930530833e-02,-5.262093554122324046e-02,2.530887975155254876e-02,2.096918159287982850e-02,-4.425260827939491576e-03,9.342276377425634548e-02
-5.937691584060708801e-03,-2.437391995407425793e-02,-3.181285025606738620e-02,-2.366142182306872274e-02,2.639169010208582480e-02,3.914139598417222532e-02
5.392684144286705172e-02,-3.766215928364768234e-02,2.775587303078306395e-02,4.277626908265497879e-02,1.416156117567637582e-02,-9.383514978512073890e-02
-3.702280297682814664e-02,4.471311980721238109e-03,-6.749772103786369493e-02,2.494903363860260376e-02,-8.170614974534494424e-02,6.410431773067475081e-02
-1.006616761157003680e-02,-6.969774673438607591e-03,-4.413922366323998203e-02,-3.087860034272209633e-02,-3.232043214715017883e-03,-1.456650731979805893e-02
-3.566773274773501340e-02,-1.301661109943414146e-03,-7.654294765545820167e-02,7.899308347602744182e-03,5.472292018676061520e-02,-2.208285983374332420e-03
3.720357572027037374e-03,-2.880185388213483012e-03,-1.923066420858020710e-03,9.690014105258958066e-03,6.513706482572971350e-03,1.331341649045069894e-02
2.061556317331796778e-04,-4.700789831483871695e-02,9.971138862878635781e-03,-1.636739593970448423e-02,4.071490079649911498e-02,-1.243426527164474306e-02
-2.756777201039512307e-02,1.549554792281227500e-01,9.776511236148646700e-02,1.100082340579547902e-01,1.610658507947895501e-01,3.109960681127508716e-02
2.005766896840238678e-01,1.945532669959632033e-02,-4.770682506412481094e-02,-3.079127018410582686e-02,7.069515541538749781e-02,2.808028426256944238e-02
3.301860202081065288e-02,-1.558777664998545476e-01,1.255442668480156176e-01,-3.588549356928109196e-02,2.868008762765278385e-02,-6.137836877212581033e-02
2.849204383525251461e-02,-4.178558908969230365e-03,-1.781389150998518786e-03,2.188022229325001580e-02,-9.791839972768050238e-03,1.223265120059098023e-02
-1.636540115630950865e-02,-1.780723491300413575e-02,-1.213708254246591289e-02,2.993182074902777864e-02,-1.381147950329269722e-02,-1.532582725959125147e-02
7.397753869147385107e-03,2.710839311124010539e-02,-4.160231731765482756e-03,-3.721548790314062761e-03,-1.515020221204510173e-02,-5.321559327018079294e-03
1.013785318820356052e-01,-4.530863724946597448e-02,-1.117454699326679429e-01,-3.794921164045554629e-03,3.218927373048073234e-05,-8.717972586658224998e-02
7.893934966538335065e-04,-1.270643210726956837e-02,-8.980018999682098588e-03,-2.446643142501938109e-02,-1.172154652570705363e-02,1.184485893019176540e-02
1.274401832992919266e-02,-3.429060691933456112e-03,9.301475134648956936e-04,-6.924860496923683321e-03,-1.231920564558783120e-02,-1.193706978782498518e-03
-2.883380502904078074e-02,5.838336793503904470e-02,-6.972968182615689459e-02,-4.904740040717726901e-02,7.603624620974679116e-02,-6.304440631018629060e-02
3.931308620318113567e-02,-7.922355197178683472e-02,-1.033263516332148454e-02,9.739683666976689871e-03,-1.366883893552112844e-02,-3.043163570579380389e-02
8.616709294647428852e-01,3.433506052215940518e-01,-7.543873017373081691e-02,6.812552865341371666e-02,2.802236911707310374e-01,6.182740499888850216e-01
2.751627463708476370e-02,-2.872936958308163272e-03,1.733058333097466444e-02,5.915151581721076260e-03,1.368955100278014189e-02,-3.466081870119809560e-02
4.758531275117448660e-03,-1.102264765412792197e-02,1.636516995849294706e-02,-1.193426448420534768e-02,8.976713291942892484e-03,1.846311367355487829e-02
-1.669856848228157276e-02,-1.383051017275381718e-02,2.059455553843630646e-02,5.090870544871182318e-02,-7.620919047986828357e-03,3.464753327050874160e-02
2.504637744604516769e-02,4.912852066319286365e-02,9.028240265747632110e-04,1.693638192161300848e-01,8.922575452268199925e-02,1.646757558574753200e-01
-5.745539374901975811e-03,1.366194361591899741e-02,-3.764400708853847533e-02,-7.625958330024417905e-03,1.230394623534294095e-02,-1.856201870520260769e-02
-1.489055050456760398e-01,-1.942767478385558078e-01,2.231358787907893881e-01,1.535776706641331923e-01,6.717949020985113096e-02,-5.359758816281725430e-02
8.256494255501951873e-02,-6.160286792554316854e-02,-2.806350651695146622e-02,5.253940331447128770e-03,7.007870637262505163e-03,-2.687477254190811485e-04
